,date,rating,userName,content,platform
349,2021-07-13,5,최혜리,"살다살다 카니발 택시를 타는 날도 저에게 오는군요 카니발답게 내부가 넓은 건 기본이고 와이파이라던가 태블릿, 공기청정기 등도 편하게 이용할 수 있게 되어 있더라구요 최근 들어서 회사 야근도 많아져서 저녁마다 피곤한데 자주 이용해야겠어요~!",PlayStore
350,2021-08-18,5,푸른별여행자,저희집 강아지가 최근에 건강이 좀 안 좋아져서 병원을 자주 다니고 있어요ㅠㅠ 자취하면서 혼자 키우고 있어서 자차도 없고 택시 많이 이용했는데 급 브레이크라던지 그런게 좀 불편하더라구요ㅠㅠ 근데 카니발 차량이라고 해서 좀 더 넓고 편안하겠구나 싶어서 이용해봤는데 승차감이 일단 너무 좋고 차량 안도 공기청정기 때문에 쾌적해서 더 마음에 들었어요,PlayStore
351,2021-08-31,5,battle,장거리로 이동하는거 아니면 택시는 잘 안타는데 아이엠은 카니발이라 넓어서 편하기도 하고 공기청정기까지 달려 있어서 종종 이용해도 괜찮겠다 싶더라구요! 안심하고 탈 수 이있는 거 같아요 ㅎㅎㅎ,PlayStore
352,2021-06-18,5,뉴호빵,와 안에 공기청정기 설치되어 있는 택시는 처음봄ㅋㅋㅋ 거기에 손소독제까지 비치되있어서 코시국에도 안심하고 이용했네요~ 앞으로 자주 쓸듯,PlayStore
353,2021-04-27,3,손정임,예전에 '타다' 생각나네요. 손님에게 말 안 붙인다더니 일본 여자 손님에게 공항 도착할 때까지 말 붙이고 개인 명함까지 주고. 어딘가에서 또 여자들 찝쩍거리고 있갰죠. I.M은 그런 불편함 없기를.,PlayStore
354,2021-06-09,5,꿈돌이,태블릿PC 달려있는거 보고 놀랐네요ㅋㅋㅋ 장거리로 이동할 때 심심하지도 않고 내부도 넓으니까 너무 편한거 있죠ㅜㅜ 손에 짐이 많아도 옆에 두고 정리하면서 갈 수도 있고 자주 이용할 것 같네요ㅋㅋ,PlayStore
355,2021-07-04,5,RocKorea,진정 편리하고 좋아요 요즘은 호출해도 오래기다리지않고 정말좋습니다. 쾌적한 택시로 카카오블루와 절대 비교할수도 없어요 요즘같은 세상 이젠 아이엠택시만 이용할수 밖에 없네요 직접결제되어서 넘좋아요~~,PlayStore
356,2021-06-24,5,공부쟁이,일반 택시랑 아이엠이랑 비교해보면 제일 큰 장점은 차량이 카니발이다보니 내부가 엄청 큰 점인 거 같아요! 장보거나 뭐 들고 이동할 일 있을때는 아이엠이 진짜 편할 것 같더라구요~ 개인적으로 큰차를 좋아해서 승차감도 좋았구요 ㅋㅋㅋ 이래저래 괜찮았어요,PlayStore
357,2021-07-02,5,주민설,택시인데 내부에 공기청정기랑 손세정제가 있어서 마음이 편했어요 아무래도 택시면 여러사람이 이용하는 건데 좀 불안한 게 없지 않아 있더라구요 세세한 부분에 신경 잘 쓴거 같아요 ~~,PlayStore
358,2021-05-24,5,염도겸,아이엠을 되게 자주 이용하고 있어요! 매번 거의 만족했던 것 같습니다~ 제일 맘에 드는 건 청결 인거 같아요. 안그래도 요즘 같은 때에 신경 많이 쓰는 부분인데 잘되어있더라구요!,PlayStore
359,2021-08-30,5,코코코지마,택시 안에 태블린PC 달린건 처음 보네요ㅋㅋ 카니발이라 내부가 넓은데도 쾌적하고 너무 마음에 들었어요ㅋㅋ 이거 한번 타기 시작하니까 다른 일반 택시는 생각이 안남..,PlayStore
360,2021-03-24,5,Google 사용자,아직 시용전입니다만 유모차 끌고 아기 데리고 타려하는데 가능한지 문의 드립니다. 유모차 실어야해서 번거롭다고 표현하시거나 꺼려하면 처음부터 안타려고 미리 문의드려요,PlayStore
361,2021-01-08,5,궈니,혹해서 써봤는데 좋네요. 우선 카니반 신형 처음 타봐서 좋았고 기사님 넘친절하시고 내부도 넘 깨끗. 눈길이라 고생하셨는데 끝까지 잘 해주셔서 맘에드네요~,PlayStore
362,2021-08-11,5,코스모스미,"다른 택시처럼 앱으로 호출해서 부를 수 있고, 카니발이라 5명 모두 이용할 수 있더라고요? 한강까지 이동하는데 푹신한 리무진 시트에 앉아서 무료 와이파이를 이용하니까 좋아요",PlayStore
363,2021-05-15,5,worth,아이엠 정말 최고예요 ㅠㅠ 핸드폰 충전기도 종류 별로 있어서 보조배터리랑 동시에 충전도 하고 기사님도 너무 친절했고요 >< 배차도 빨리되고 좋았어요 친구들이랑 이동할때 꼭 써보셨으면 좋겠어요,PlayStore
364,2021-08-26,5,박선준,애기랑 같이 탔는데 장거리라 조금 걱정했거든요ㅜㅜ 근데 안에 태블릿PC가 있어서 만화 틀어주고 덕분에 무사히 잘 이용했네요ㅋㅋ,PlayStore
365,2021-08-09,1,Kim Jida,아이.엠 내에서 사용하는 네비게이션이 너무 구려요.... 짧은 길 놔두고 돌아서 가게 만들고... 네비게이션 툴 개선하세요!,PlayStore
366,2021-06-29,5,스티븐최,i.m택시 두번 타봤는데 다른 택시보다 조금 비싸긴하지만 비싼이유가있더라구요. 제가 타는순간 두번 놀랐는데 첫번째는 기사님들이 엄청친절 하셔서 놀랐고 두번째는 택시안이 너무넓고 편안해서 놀랐어요.앞으로도 계속 이용할거에요.,PlayStore
367,2021-04-09,1,냥냥이,"처음 이용해봤는데 , 비용 이 적게나온다고 짜증내셔서 당황했어요.. 그렇다고 더 갈수도 없고 , 어의없고 황당했네요 ... 짐이 있어서 이용했는데",PlayStore
368,2021-07-02,5,곽은준,얼마전에 친구랑 같이 처음 써봤는데 내부가 넓어서 좋더라구요?ㅋㅋㅋ 최신형 카니발이라던데 안에 공기청정기까지 있어서 쾌적하기도 하고.. 요즘 비 많이 오니까 우산에 젖을 걱정도 없을듯?ㅋㅋ 앞으로 자주 이용해보려구요!,PlayStore
369,2021-07-05,5,이재빈,매칭도 빨리 잡히고 기사님도 친절해서 자주 쓰고 있습니다! 전털타기 애매하거나 급할 때 쓰면 좋은듯ㅋㅋ 내부도 넓어서 편한데다 승차감까지..ㄷㄷ 솔직히 똑같은 요금 내고 택시 타라고 하면 이거 쓰는게 낫죠ㅋㅋ,PlayStore
370,2021-05-24,5,백채린,몇 번 이용했었는데 대체로 다 만족했던 거 같아요~ 리뷰 안쓰고 있다가 여러번 탔으니 하나 남겨야할 거 같아서 남겼습니다 ㅎㅎㅎ 카니발 승차감 좋아요!,PlayStore
371,2021-06-24,5,신은후,차량 내부에 공기청정기도 있고 손세정제도 준비되있어요~ 딱 타고 쾌적한 느낌 엄청 받았고 코시국이라 이렇게까지 신경쓰는구나 싶더라구요 사실 코로나 길어지면서 되게 좀 무덤덤? 해져가는 거 같은데 택시에서 이렇게 신경써주니 고맙네요,PlayStore
372,2021-08-17,1,eunji kim,업데이트 하라고 해서 업데이트 눌렀더니 구글에선 그냥 열기만 눌러지고 ㅡㅡ 열기 누르면 업데이트 하라고 하고 장난하냐? ㅡㅡ,PlayStore
373,2021-06-28,5,으뜨미,일때문에 어디 들렸다가 다시 또 다른 곳으로 이동해야하는 일이 있었는데 아이엠타고 갔다가 기사님한테 나와서 다시 탈 수 있냐고 금방 갔다오겠다고 하니까 친절하시게도 기다려주셨어요!! 뭐 전달만하면 되서 금방 오긴 했는데 기다려주셔서 다시 부르고 기다리는 시간을 줄일 수 있었네요 ㅎㅎㅎ 이런게 고객을 생각하는 서비스가 아닌가 싶어요~ 센스 맘에 들었습니다 ^ㅡ^,PlayStore
374,2021-01-02,5,SEAN DAESHIK YOO,기사님이 너무 친절하고 차량의자가 고급이라 편했습니다. 이런 택시라면 자주 이용 할것 같네요.,PlayStore
375,2021-05-20,5,유가빈,처음으로 이용했는데 탑승하기 전 자동으로 문 열리는 택시라 신기했어요. 내부로 들어가니까 깔끔하면서 쾌적한 게 마음에 들었고요. 이용하는 동안 만족했습니다,PlayStore
376,2021-05-21,5,정나연,요즘 택시들 코로나때문에 방역한다해도 사실 좀 불안할때가 있었는데 아이엠은 진짜 제대로 방역하고 있는것 같네요 손소독제도 비치되있고 공기청정기도 설치되어있고 덕분에 안심하고 잘 이용했습니다,PlayStore
377,2021-08-19,5,Love U,카니발이라 그런지 내부가 넓찍해서 짐이 많을 때 이용하면 좋더라구요ㅋㅋ 여기저기 왔다갔다 하는 일이 많기도 하고 장거리 아니면 택시 잘 안타는데 와이파이에 기사님도 친절하니까 다른건 잘 생각 안나네요ㅋㅋ,PlayStore
378,2021-09-09,5,염대호,개인적으로 기사님이 반말하시고 그런거 진짜 싫어하는 성격이라.. 일반 택시 잘 안타는데 IM은 불러서 탑니다 ㅋㅋ 기사님이 친절하심,PlayStore
379,2021-04-29,5,Local,"아이엠 사용해본 이후부터는 카카오택시 사용을 안하게 되네요~ 태블릿pc로 동영상 보는 맛도 있고 차 안에서 와이파이 사용이 가능해서 좋더라구요 짐이 많으면 기사님이 같이 실어주셔서 세상 감동,, 공기청정기도 있어서 쾌적해요~ 전체적으로 되게 만족했습니다~",PlayStore
380,2021-05-13,5,윤고은,와이파이에 감동했습니다 ㅎㅎ 안심무제한써서 데이터 없으면 엄청 느린데 와이파이 있어서 유튭 보면서 갈 수 있었네요 ㅎ 어디 이동할때 자주 탈게요!,PlayStore
381,2020-12-31,5,Jongyeup Shin,"강남에서 지나가는거 보고 우연히 탔었는데, 너무 좋아서 다음에도 이용하려고 어플도 깔았어요. 어플도 이용하기 좋게 깔끔하게 해놨네요^^",PlayStore
382,2021-04-10,5,정득규,병원에서 퇴원 후 라서 대형택시가 필요했는데 이동거리는 짧아서 거부당할줄 알았는데 몇 분 안되서 바로 오시네요. 기사님 친절하시고 넓고 쾌적하고승차감 좋고 너무좋네요. 살짝 추천해 봅니다.,PlayStore
383,2021-09-08,5,HA YOUNG MOON,앱 사용 편하고 택시 서비스도 정말 좋아요. 유모차 가지고 아이랑 타는데 불편함이 없어요.,PlayStore
384,2021-08-11,5,노채영,카니발이라 그런지 전체적으로 공간이 상당히 넓고 쾌적해서 좋아요 그러면서 공기청정기랑 손 독제도 있고 비말 차단막까지 있으니까 방역에도 신경쓴 게 괜찮네요,PlayStore
385,2021-05-22,5,천영란,친구가 짐 있을때 타기 좋다고해서 불러봤어요~ 택시보다 커서 확실히 짐 가지고 탈때 편하긴 하네요. 많을때 종종 이용할 것 같아요,PlayStore
386,2021-03-16,5,냉면좋아,차량이 너무 좋습니다. 기사분들도 친절하시고 조금 비싸도 아깝지 않네요. 기사님들도 항상 화이팅 하시길 바랍니다^^,PlayStore
387,2021-06-06,1,HYEONSEOK CHO,사람을 확인한 뒤에 태우고 가는게 기본 아닌가요? 길에서 기다리고 있는데 탑승했다는 메세지 오면서 내가 예약한 택시를 누군가 타고 가는 어이없는 일이 벌어지는 앱이네요. 배차도 엄청 안 잡힙니다.,PlayStore
388,2021-07-14,1,sr L,출퇴근 시간도 아닌데 가까운 거리라서 그런건지 아예 안잡히던데요?? 원래 호출하고 계속 기다려야 하나요? 한번 타보고 싶은데 타기 너무 어렵네요,PlayStore
389,2021-05-15,5,죠은으낌,직업특성상 짐이 굉장히 많은데 친구한테 추천받고 지금까지 꾸준히 이용중입니다 내부가 고급지고 기사님도 너무 친절하시고요 출근 퇴근길 너무 잘 쓰고 있습니다,PlayStore
390,2021-07-09,5,KE A,상냥하고 정직하신 기사님! 합리적인 요금! 개인적으로는 ㅋㅋㅇ택시 보다 훨씬 좋네요🥰👍👍 카니발이라 1인 이사에도 안성맞춤입니다! 아이엠 꼭 국내 카니발 택시 업계를 대표하는 기업으로 대성하길 바랍니다🎊🎉🥇,PlayStore
391,2021-06-09,5,남영린,요즘 같은 시기에 대중교통은 찝찝하기도 해서 택시를 많이 타는데 일반 택시도 좀 그렇더라구요... 근데 IM은 내부도 넓지 방역도 잘 지켜지는 것 같아서 쾌적하게 이용하고 있습니다.ㅋㅋ,PlayStore
392,2021-07-08,5,AN.G jihyun,저번에 택시인가 하고 세워서 탔었는데 너무너무 쾌적했습니다. 결혼식가서 구두신고 발아파했었는데 덕분에 편하게왔어요! 앞뒤 투명칸막이 있어서 안심했습니다. 기사님도 친절하시고 차량 안정감 대박이에요. 이김에 어플 깔아봅니당!,PlayStore
393,2021-05-22,5,Happy Hour,카니발 좋네요 ㅋㅋㅋ 내부에 와이파이도 되서 저같이 데이터 안심 걸어놓고 쓰시는 분들한테 좋으실 듯 아마 공감하실껄요 ㅋㅋㅋㅋ,PlayStore
394,2021-06-02,1,정은영,차가 몇대없는건지 특정지역만 돌아다니는건지 도통잡히지가 않아요 예전에 타다를 자주이용해서 아이엠 나왔을때 좋다했는데 차부르다가 홧병걸릴거같아요!!!,PlayStore
395,2021-08-08,5,독수리킴,"아이엠 택시타면서 가장 괜찮다고 느낀 게 방역에 가장 많이 신경쓴 게 좋았어요 손 소독제, 공기청정기까지 구비되어 있고 운전석이랑 승객석 사이에 비말 가림막이 있어서 안전하고 쾌적한 느낌이 들었어요. 여기에 기사님이 친절하게 응대해주신 것도 좋아요",PlayStore
396,2021-05-31,5,신다솔,택시 이것저것 많이 타봤는데 가장 안심하고 탔던 택시였네요 코로나에 아이까지 같이 데리고 다니다보니 항상 불안한게 많았는데 안에 손소독제에 공기청정기까지 설치되있어서 다른 택시들에비해 훨씬 안심하게 이용했어요~ 비용도 평균수준이고 저는 앞으로 아이엠만 이용하려구요~ 주위에도 많이 추천 할게요~ㅎㅎ,PlayStore
397,2021-08-09,5,블랙워크,아이엠 택시 탈 때 후문이 자동으로 열리면서 내부를 봤는데 널찍한 공간 속에 편안한 리무진 시트라서 뭔가 대접받는 느낌이 들었어요 그리고 좌석 전면에 태블릿 PC가 있어서 목적지까지 가는데 요긴하게 잘 썼어요,PlayStore
398,2021-07-11,5,민준상,일반 택시보다 승차감이 좋아요 차량부터 내부 쾌적함이나 기사님 친절함도 다 최신형이라는 생각이 드네요 ^^,PlayStore
399,2021-08-25,5,별사탕,친구가 처음 써보고 좋다길래 택시가 좋아봐야 얼마나 좋겠어 하고 저도 궁금해서 불러봤는데 내부도 넓고 공기청정기도 있어서 놀랐네요ㅋㅋ 짧은 거리긴 했는데 그래도 덕분에 아주 편하게 이용했습니다! 다음에 장거리 이동할 일 있으면 이거부터 생각날듯!,PlayStore
400,2021-01-14,5,우성아,내부 인테리어 되게 신식이라서 새로웠습니다 기사님도 엄청 친절하고 신형 카니발 신형이라서 되게 꺠끗하고 좋네요 ㅎㅎ,PlayStore
401,2021-01-07,5,LEADS STL,편안해서 좋았습니다. 예전 타다 많이 이용 했는데 타다 보다 더 좋은 것 같습니다. 편안하게 목적지까지 잘 왔네요.,PlayStore
402,2021-01-09,5,eric Hong,"다 좋습니다. 근데 실제 도착시 금액 보다 예상 금액이 훨씬 많이 나오던데, 안막혀서 그런가요?",PlayStore
403,2021-08-01,2,꼼꼼,출장 때문에 많이타봄. 그냥 알바하시는분이 많아서 그런지 운전을 진짜 불안하게 하는분이 많음.. 기사님들 친절하고 시트 좋은거 빼고 진짜 운전을 너무 비매너로 해서 사고 날것같음.. 탈때마다 어쩜 다 초보운전같은지ㅜ 차라리 차는 소나타라도 운전 잘하시는 택시기사님이 나아요..,PlayStore
404,2021-04-23,5,JINSOOK JANG,승차감 좋고차가 쾌적했어요 비용도 비쌀줄 알았는데 생각보단 저렴했어요 다인승은 더 좋을듯요~~~,PlayStore
405,2021-05-08,5,김상아,택시기사님도 너무 친절하시고 좋아요 ㅠㅠ 하지만... 저희동네에서는... 네번불러봣는데.다실패하고 한번 성공 ㅜㅜ,PlayStore
406,2021-07-20,5,Alfonso,유모차 타고 택시를  탈일이 있었는데 유모차가 좀 큰 편이어서 되게 난감하더라구요..아이엠이 카니발이라 짐도 많이 실을 수 있다는 걸 들었어서 불러봤는데 어디서 주워듣길 진짜 잘한 것 같아용 ㅋㅋㅋ 덕분에 유모차 잘 실고 목적지까지 편안하게 이동했습니다~ ㅎㅎㅎㅎ,PlayStore
407,2021-08-13,5,Felix,오늘 몸이 너무 피곤해서 대중교통 말고 아이템 택시를 이용했는데 신세계네요 ㅋㅋㅋ 안에 들어가니까 엄청 좋아보이는 시트에 태블릿 PC가 있어서 좋았어요 집 가는 길이 이렇게 편안하게 간 건 처음이네요!,PlayStore
408,2021-06-26,1,모자이크,뭘 이용하려면 네크워크 연결이 안되어있다 뜨는데여 기가 와이파이 쓰고 있어서 그럴리는 없으니.. 이 팝업창좀 어케 해주세영 확인 눌러도 꺼질 생각을 안함,PlayStore
409,2021-01-08,5,Junho Baek,실내인테리어 끝내주고 서비스 좋아요 기사님도 복장부터 반듯하셔서 기존 '타다'와는 많이 다르네요,PlayStore
410,2021-09-08,5,김명희,아기가있어서 알게됐는데 너무좋아요 다른택시부르면 다그런건아니지만 담배쩐내나는택시 지저분한택시 에어컨안틀고먼지나는데창문열고다니는택시 안탈수없어서어쩔수없이타는데 너무스트레스받았는데 아기때문에걱정할필요없고 아기띠하고타도 아기가불편해하지않아서 너무좋아요 더좋은서비스로 대박나세요,PlayStore
411,2021-06-22,5,ソウルの新妻,와..찐 감동이예요 이런 서비스를 만들어주셔서감사합니다 특히 강북 인수동에서 움직이시는 기사님 친절 짱입니다! 심지어 차비도 저렴하고 케이지 없어도 탈수있어서 너무좋아어요 대박나세요,PlayStore
412,2021-08-17,2,Suhyun Lee,카카오벤티보다 만족스럽지만 밑에 리뷰처럼 기사분들 관리가 전혀안됨. 너무 운전험하고 불친절하고 난리남. 카카오랑 경쟁하려면 기사교육 좀..,PlayStore
413,2021-05-13,5,거꾸로박사,요즘 코로나 때문에 대중교통도 그렇고 택시 타기도 찝찝했는데 아이엠은 내부 방역에 신경을 많이 쓰는것 같더라구요ㅋㅋ 그래서 다른 택시는 못타고 이거만 이용하고 있어요!,PlayStore
414,2021-08-27,5,윤가현,코로나때문에 대중교통도 그렇고 택시도 그렇고 이용할때마다 항상 불안했었는데 아이엠 택시 안에 공기청정기랑 손소독제까지 비치되있어서 간만에 안심하고 이용했네요 택시를 자주 이용하는편은 아니지만 만약 담에 또 택시탈일 있으면 또 부를것 같아요,PlayStore
415,2020-12-31,5,정재경,차량이 깔끔하고 기사님도 친절하시네요~ 앞으로 자주 이용하게 될것같습니다!!,PlayStore
416,2021-07-30,1,배진태,아니 택시를 불러서 타려고 했더니 집합금지때문에 2인이상 탑승금지? 이게 무슨 말도안되는 말인지 모르겠네요 어쩔수없이 두분만태워서 보냈는데 참어의없네요 카니발을 왜불러요 일반택시도 3명이서 타고 왔는데 답답해서 카택불러서 가면서 기사분한테 여쭤보니 그분도 황당해 하시네여,PlayStore
417,2021-05-06,5,민소은,이런게 있는지 처음 알았네여 ㅋㅋㅋ 불렀는데 카니발와서 신기했어용 ㅋㅋ 짐들도 잔뜩 있었는데 차가 크니까 싣기도 좋고 가능동안 편하게 갔어여 ㅎ 진작 알았으면 자주 탔을텐데..,PlayStore
418,2021-09-07,5,peaceful god,고오급차량 리무진 너무 좋아요!! 매일매일타고싶네요 가격만 조금 싸다면 ㅎㅎ,PlayStore
419,2021-05-24,5,배연아,카니발 타니까 뭔가 다른 기분 ㅋㅋㅋ 차 안에 와이파이도 되고 태블릿PC도 있고 기존 택시보다 서비스가 좀 고급?지네요 신가했어요!!!,PlayStore
420,2021-07-12,5,Naomi,평소 둔한 감각 때문에 승차감에 대해 별 다른 생각이 없었는데 아이엠의 최신형 카니발을 탑승해보니 아! 이래서 승차감이 중요하다고 하는 구나 라는걸 느낄 수 있었습니다. 그리고 카니발이 워낙에 차량이 크다 보니 굉장히 넓고 쾌적해서 짐 같은거 있을때 이용하면 더할나위 없이 좋지 않을까 싶네요 ㅎㅎ,PlayStore
421,2021-05-20,5,Louisa,카니발 택시라서 그런지 고급스러운 내부와 승차감이 있어서 집까지 편안하게 도착했어요. 친절하기도 하셔서 덕분에 기분좋게 집까지 왔네요. 다음 번에도 이용할까 해요.~,PlayStore
422,2021-06-09,5,한홍석,몇번 이용해보고 후기남깁니다 일단 카니발 택시라 넓은게 제일 맘에들어요 짐많거나 여행가거나 할때 이용하면 좋을것 같습니다 거기에 내부에 공기청정기도 설치되 있어서 쾌적하게 이용했네요!!,PlayStore
423,2021-05-29,5,이태웅,기사님 마스크나 차안에 청정기 같은 거 있어서 요즘 같은 시국에도 조금 안심하고 탔던 것 같아요 그 점이 제일 인상 깊었네요 많은 곳에서 이렇게 관심 갖고 신경 써주길.. 부탁,PlayStore
424,2021-03-30,5,보리누리,기사님들이 다 친절해요^^대접받는 느낌까지 들어요 어플도 사용하기 편하네요 항상 이용하려구요~,PlayStore
425,2021-01-08,5,문지원,누구나 보기 간편한 어플 사용법이 참 좋네요 차량도 깨끗하고 기사님 또한 친절하시고 자주 애용할게요,PlayStore
426,2021-08-08,1,Myung Kim,서울도심한복판에서도 차가없어보통20분기다려야하고 사용후엔 무슨평가를하지않으면 다음에사용할수없게만들어놔 삭제,PlayStore
427,2021-09-08,5,C지연,너무나 편안하게 잘 이용하고 있습니다 기사님들 모두 친절하시고 프로이십니다!!,PlayStore
428,2021-07-03,5,상처에후시딘,기사님 너무 친절하시고 차량도 편해서 너무 좋았어요! 가격값을 합니다ㅎㅎ,PlayStore
429,2021-01-02,5,김융준,너무 친절하고 무엇보다 신형카니발이라서 그런지 조용하고 깨끗하고 승차감 최고,PlayStore
430,2021-09-06,5,10이야,너무 편하고 좋아요 조용히 갈수있어서 너뮤 좋고 세번정도 이용했는데 기사님들도 모두 친절하셨습니다,PlayStore
431,2021-04-03,1,코리아캐리,제가 경기도 부천에 사는데 택시를 타는데 기본요금이 3800원이고 제가 가려는 장소까지는 3800원이상 나올수가 없는곳인데 4500원이 찍혔네요 그래도 한번 깔았고 회원가입해서 타려는데 서비스 준비지역 이라고 뜨네요 언제쯤 부천에서도 이용이 가능할지 궁금합니다,PlayStore
432,2020-12-31,5,임태엽,운전도 너무 편안하게 잘 해주시고 무엇보다 너무 차안이 쾌적하고 넓고 좋아요,PlayStore
433,2021-04-02,5,HEE KWAN RA,친절한 기사. 안락하고 편안하네요. 요금도 생각보다 저렴하네요. 강추네요,PlayStore
434,2021-06-22,5,Watch Out,강아지 케이지에 넣고 가는대고 택시에서 싫어하시는 분 많더라구요 ㅠㅠ 그래서 이런 앱 찾아보다가 아이엠이 후기에서 반려동물도 같이 잘 탈 수 있다는 리뷰들이 있길래 깔아서 불러봤는데 아주 만족했어요!! 앞으로 강아지 데리고 나올때는 아이엠으로 부르는 게 나을 거 같아요,PlayStore
435,2021-09-07,5,김동현,엄청 쾌적하고 시원하고 충전기도 다 있고 가장 멋진건...자동문이라는거 캬,PlayStore
436,2021-08-20,4,박웅,타다가 원조였는데. 타다 없애고 비슷한게 나오니까 씁쓸하네요.. 이럴거면 타다는 왜 없앤는지..,PlayStore
437,2020-12-31,5,이은애,차너무 깨끗해서 깜짝놀랐어요! 기사님도너무 친절하시고ㅎ자주이용할께요,PlayStore
438,2021-06-11,5,표상기,짐이 있을때 정말 편한거 같아요~~ 제가 짐 들고 타면서 좀 낑낑대고 힜으니까 기사분이 내리셔서 직접 도와주시더라구요.. ㅎㅎㅎ 친절해서 좋았어요~ 요즘 광고도 하는 거 같던데 더 많아지고 좋은 서비스 기대할게요~~,PlayStore
439,2021-01-06,5,최수빈,택시 이용했는데 쾌적하고 기사님도 친절하고 좋았습니다~ 또 이용할거에요^^,PlayStore
440,2021-06-04,5,조영수,아이엠이라는 서비스를 서울에서 오다가다 몇번 봤었어서 그냥 그러려니 했습니다. 카니발이라 좀 특이하다 정도의 생각이었는데 저번에 비올때 짐들고 급하게 어디 갈곳이 생겼었는데 그때 딱 생각이 나더라구요. 급한 마음에 탔는데 기사님도 제 긴박함이 보이셨는데 직접 내려서 짐 싣는것도 도와주셨어요.. (감동ㅠㅠ) 일단 그 점이 굉장히 마음에 들었습니다. 그렇게 차를 타고 목적지로 가는데 카니발이라 그런지 차량 내부가 되게 넓게 느껴졌어요. 짐을 들고 타보니까 확실히 짐이 있을때는 아이엠을 타게 될 거 같아요. 확실히 넓으니까 편하네요. 그리고 청결함이 좋았어요! 요즘 코시국이라 이런 거 신경쓰시는 분들 진짜 많으실텐데 여기에 신경 쓴게 확 느껴지더라구요. 손세정제도 있구요! 태블릿PC도 있었는데 그건 제가 너무 정신없어서 못 만져봤고 다음에 좀 여유있을때 타게 되면 한번 써보려구요. 저처럼 바쁠때도 좋지만 어디 짐들고 놀러갈때? 그럴때 타면 쾌적하게 갈 수 있겠네요. ^^ 다음에 또 이용할게요~~,PlayStore
441,2021-05-27,5,라Z베리,짐이 넘 많아서 불렀는데 오는 것도 빠르고 그냥 택시에 짐 실고 가는 것보다 훨씬 편하네요 잘이용했습니당,PlayStore
442,2021-05-24,5,ANGCCO,두번째 타보는 건데 둘다 기억에 남는건 기사님이시네요~ 첫번째랑 두번째 모두 되게 친절하셔서 기분좋게 이용했습니당 ㅎㅎㅎ,PlayStore
443,2021-05-15,5,염소미,혼자 병원 퇴원해야해서 앱 택시 쓰게 됐어요 짐이 정말 많았는데 자동문이라서 큰 어려움 없이 혼자 옮겼어요 기사님도 너무 친절하셨습니당,PlayStore
444,2021-05-31,1,Rami Y,서울만 되는건지...경기도 배차불러도 서비스 안되는 곳이라 뜨네요 ㅡㅡ 뭐여...괜히 받았네,PlayStore
445,2021-08-03,5,뚜뚜비나비,저희집 강아지가 나이가 많아서 최근에 병원을 자주 다니고 있습니다 자차가 없다보니 택시를 이용하는데 승차감이 아무래도 좋은 편은 아니잖아요 강아지 스트레스 덜어주려고 이용해봤는데 승차감은 말할 것도 없고 차량 내부가 정말 쾌적해서 좋았습니다,PlayStore
446,2021-08-10,5,으냔,방역택시 앱이라해서 자가격리할때 이용했어요. 좋고 편합니다.,PlayStore
447,2021-05-02,5,허채연,지금까지 타본 택시중 기사님 이렇게 친절하신거 처음봐요! 탈때부터 내릴때까지 하나하나 다 신경써주셔서 진짜 감사했네요~ 거기다가 공기청정기 설치되어있어서 쾌적하기도 하구 탈때 짐이 꽤 많았는데도 카니발이라 편안하게 타기도 했구요 택시 이용하는 분들은 꼭 한번 써보셨음 합니다! 완전 만족만족!!!!!~,PlayStore
448,2021-05-06,5,운동좋아하는사람,매우매우좋네요 첨이용했지만 다른택시 비하면 비싸긴 하지만 매우 꽤 괜찮네요 ㅎㅎ,PlayStore
449,2021-07-03,5,김꾸꾸,진짜좋아요 비와서 카턱택시부르다가 40분빠꾸먹고 여기불렀는데 바로댐 그리고 너무친절해서 두번놀랐네요 앞으로이용할게요!!,PlayStore
450,2020-12-31,5,홍대희,기사님 운전도 잘하시고 친절하게 말씀해 주시니 좋네요.,PlayStore
451,2022-02-17,1,슬로설,이걸 까니깐 아상한 광고들이 이앱을 실행 하지 않아도 뜨네요. 별점 1개도 아깝습니다,PlayStore
452,2022-02-14,5,박준규,차량도 타차에 크고 좋아요 다음에도 이용할게요,PlayStore
453,2021-12-28,3,박상명,로그인 버튼이 안눌러지네요. 삭제하고 재설치해도 마찬가지입니다.,PlayStore
454,2021-12-19,1,JAMES KIM,다운받고 몇번 못타봤다.. ㅋㅋ 여기도 손님 엄청 가리나봐. 개실망함,PlayStore
455,2022-01-31,1,대한검도,호출해도 오지 않으니 누가 타나요? 탈수 있는 차부터 늘리세요.,PlayStore
456,2022-01-10,5,Gina Park,"무거운 짐들 옮겨야 하는 상황에 카카오택시로 몇번 기분 나쁜 일 겪고 이걸로 급하게 다운받아 썼는데... 대만족 했습니다! 카니발택시답게 차 내부도 아주 넓고 기사님도 너무 친절하셨어요! 새 차인건지 관리도 잘 된 느낌에, 가격도 합리적이었구요. 앞으로도 종종 이용하게 될 것 같습니다. 좋은 서비스 제공해주셔서 감사합니다ㅠㅠ",PlayStore
457,2022-02-23,1,빅보스,최악 그자체. 진심 im 운전하는 기사들 거의다 일반도로에서 카니발로 레이싱함. 난폭운전 지리게 하는데 회사차원에서 제재안하나?,PlayStore
